rownum,cz,czname,pop2000,fips,statename,stateabbrv,,le_raceadj_q1_F,le_agg_q1_F,le_raceadj_q2_F,le_agg_q2_F,le_raceadj_q3_F,le_agg_q3_F,le_raceadj_q4_F,le_agg_q4_F,,le_raceadj_q1_M,le_agg_q1_M,le_raceadj_q2_M,le_agg_q2_M,le_raceadj_q3_M,le_agg_q3_M,le_raceadj_q4_M,le_agg_q4_M,,sd_le_raceadj_q1_F,sd_le_agg_q1_F,sd_le_raceadj_q2_F,sd_le_agg_q2_F,sd_le_raceadj_q3_F,sd_le_agg_q3_F,sd_le_raceadj_q4_F,sd_le_agg_q4_F,,sd_le_raceadj_q1_M,sd_le_agg_q1_M,sd_le_raceadj_q2_M,sd_le_agg_q2_M,sd_le_raceadj_q3_M,sd_le_agg_q3_M,sd_le_raceadj_q4_M,sd_le_agg_q4_M,,count_q1_F,count_q2_F,count_q3_F,count_q4_F,,count_q1_M,count_q2_M,count_q3_M,count_q4_M
447,30502,Enid,"102,415",40,Oklahoma,OK,,80.78,80.36,83.36,83.02,85.12,84.79,87.62,87.34,,76.09,75.68,80.18,79.87,82.5,82.13,85.35,84.98,,0.56,0.58,0.65,0.68,0.77,0.81,0.81,0.86,,0.46,0.46,0.54,0.55,0.67,0.69,1.01,1.05,,"70,248","67,024","60,327","33,824",,"65,916","70,473","58,723","30,497"
448,30601,El Paso,"857,648",48,Texas,TX,,81.73,85.18,83.04,85.83,84.2,86.39,86.74,87.84,,76.43,80,79.19,81.89,81.02,82.99,83.17,84.13,,0.57,0.21,0.58,0.32,0.57,0.38,0.48,0.4,,0.42,0.17,0.44,0.28,0.47,0.38,0.46,0.42,,"880,311","498,880","342,776","248,079",,"798,478","487,202","332,662","234,231"
449,30602,Alamogordo,"81,709",35,New Mexico,NM,,79.97,81.13,85.23,85.67,85.38,85.82,86.68,86.55,,76.24,77.29,79.93,80.36,81.09,81.22,83.34,83.14,,0.62,0.61,0.76,0.76,0.83,0.83,1.07,1.12,,0.52,0.52,0.65,0.66,0.78,0.8,1.21,1.24,,"61,899","51,194","42,550","24,286",,"56,155","49,839","39,347","20,722"
450,30604,Deming,"61,950",35,New Mexico,NM,,82.1,83.66,84.15,85.47,82.93,83.8,83.15,83.45,,76.59,78.22,81.34,82.62,83.01,83.83,85.75,86.02,,0.67,0.62,0.89,0.83,1.19,1.21,1.77,1.82,,0.51,0.49,0.81,0.78,1.04,1.01,1.65,1.67,,"60,326","37,912","26,694","12,764",,"60,953","37,492","24,445","11,099"
451,30701,Roswell,"113,040",35,New Mexico,NM,,79.67,81.42,83.1,83.83,85.14,85.35,86.82,86.99,,74.95,76.79,80.29,81.12,82.81,83.13,82.99,83.16,,0.6,0.57,0.7,0.69,0.86,0.87,1.09,1.11,,0.47,0.45,0.62,0.61,0.73,0.73,1.04,1.05,,"86,516","66,361","56,068","39,475",,"78,743","69,156","57,173","36,759"
452,30801,Hobbs,"90,061",35,New Mexico,NM,,79.21,80.66,82.62,83.16,83.74,83.97,85.8,85.64,,74.11,75.72,78.32,79.01,82.09,82.4,81.41,81.3,,0.69,0.68,0.84,0.85,0.88,0.9,1.26,1.31,,0.55,0.55,0.67,0.68,0.85,0.85,1.07,1.09,,"60,678","47,833","45,682","32,602",,"54,696","55,287","50,112","31,395"
453,30802,Lubbock,"287,568",48,Texas,TX,,79.86,80.75,82.87,83.46,85.64,85.73,87.41,87.29,,74.94,75.96,78.2,78.82,82.22,82.31,85.43,85.3,,0.41,0.39,0.49,0.48,0.52,0.53,0.58,0.6,,0.34,0.33,0.41,0.4,0.5,0.51,0.51,0.53,,"197,723","163,789","145,339","123,820",,"170,857","157,092","138,751","114,419"
454,30901,Clovis,"73,078",35,New Mexico,NM,,80.5,81.66,82.48,82.69,85.6,85.74,88.25,88.43,,76.19,77.47,79.94,80.2,81.2,81.33,83.49,83.63,,0.74,0.73,0.95,0.98,1.03,1.05,1.5,1.51,,0.63,0.62,0.82,0.84,1.03,1.05,1.4,1.42,,"51,027","41,796","33,536","17,921",,"47,782","44,485","32,172","15,964"
455,30902,Littlefield,"29,588",48,Texas,TX,,77.85,79.58,84.63,85.34,85.05,85.14,85.55,85.36,,76.64,78.64,78.86,79.64,83.69,83.74,82.42,82.14,,0.99,1,1.3,1.3,1.44,1.48,1.86,1.95,,0.87,0.87,1.18,1.2,1.65,1.68,2.35,2.38,,"22,219","17,585","12,190","6,916",,"22,960","19,192","11,887","5,758"
456,30903,Amarillo,"240,752",48,Texas,TX,,80.24,80.71,82.53,82.66,84.97,84.81,88.07,87.93,,75.02,75.55,78.92,79.07,82.79,82.66,84.24,84.05,,0.43,0.44,0.49,0.5,0.52,0.54,0.54,0.57,,0.34,0.35,0.43,0.44,0.49,0.5,0.57,0.58,,"157,947","147,092","138,555","112,918",,"143,662","144,968","134,472","105,482"
457,30904,Pampa,"57,355",48,Texas,TX,,78.44,78.18,81.98,81.88,84.06,83.78,87.45,87.21,,75.22,75.1,78.19,78.16,82.8,82.59,83.42,83.09,,0.73,0.75,0.87,0.9,0.93,0.97,1.03,1.09,,0.66,0.67,0.74,0.75,0.83,0.86,1.13,1.18,,"31,814","31,634","36,547","27,226",,"26,847","35,829","39,612","25,351"
458,30908,Plainview,"52,751",48,Texas,TX,,80.17,81.72,82.41,83.11,84.47,84.47,85.54,85.38,,76,77.84,78.53,79.35,80.46,80.5,85.59,85.63,,0.9,0.88,1.02,1.04,1.27,1.32,1.7,1.77,,0.68,0.68,0.87,0.88,1.12,1.14,1.23,1.26,,"38,094","31,240","21,617","12,822",,"37,317","33,093","20,644","11,051"
459,31001,Garden City,"52,031",20,Kansas,KS,,80.64,81.28,84.31,84.66,88.24,88.59,84.96,85.08,,75.75,76.63,81.42,81.87,81.78,82.27,85.01,85.21,,1.14,1.17,1.22,1.25,1.1,1.08,1.73,1.77,,0.82,0.84,1.03,1.03,1.24,1.26,1.58,1.6,,"25,151","28,036","27,804","16,056",,"25,785","33,862","27,432","14,494"
460,31004,Liberal,"32,998",20,Kansas,KS,,79.5,79.38,82.57,82.61,83.96,84.17,87.46,87.64,,77.68,78.11,80.93,81.17,81.91,82.28,84.36,84.52,,1.26,1.31,1.33,1.38,1.54,1.58,1.69,1.7,,0.96,0.98,1.15,1.18,1.26,1.27,2,2.02,,"16,140","18,797","17,777","9,924",,"17,947","22,445","18,557","9,254"
461,31006,Guymon,"29,937",40,Oklahoma,OK,,79.55,79.93,80.3,79.99,84.95,84.82,87.77,87.75,,77.96,78.68,79.81,79.98,81.15,81.2,85.44,85.44,,1.17,1.21,1.34,1.37,1.55,1.61,1.87,1.93,,0.99,1,1.03,1.06,1.25,1.28,1.83,1.87,,"15,596","17,135","16,420","9,272",,"16,885","20,704","16,847","8,421"
462,31007,Dumas,"31,880",48,Texas,TX,,80.34,81.04,85.35,85.96,80.91,81.06,80.02,79.86,,76.98,78,79.8,80.63,81.63,81.86,83.36,83.44,,1.34,1.38,1.32,1.31,1.49,1.54,1.73,1.73,,0.95,0.97,1.15,1.15,1.4,1.43,1.8,1.84,,"18,086","18,427","15,794","10,460",,"18,927","21,892","16,644","9,941"
463,31101,Victoria,"165,277",48,Texas,TX,,81.25,82.25,84.18,84.86,86.91,87.05,87.57,87.66,,74.68,75.73,80.09,80.74,83.3,83.42,83.24,83.31,,0.5,0.48,0.52,0.5,0.57,0.58,0.73,0.74,,0.37,0.37,0.49,0.48,0.56,0.57,0.71,0.72,,"118,855","96,708","96,873","75,489",,"100,981","103,863","101,665","71,498"
464,31102,La Grange,"42,194",48,Texas,TX,,82.14,81.98,85.84,85.63,86.92,86.72,88.73,88.59,,76.52,76.49,79.87,79.65,83.36,83.12,87.63,87.5,,0.84,0.88,1.01,1.07,1.04,1.09,1.01,1.06,,0.7,0.71,0.81,0.83,1.14,1.17,1.09,1.13,,"30,241","28,134","27,901","20,610",,"28,983","30,880","27,612","18,297"
465,31201,Austin,"1,298,076",48,Texas,TX,,82.29,82.97,84.9,85.36,86.37,86.69,88.08,88.15,,77.3,77.92,80.94,81.33,82.99,83.22,86.3,86.28,,0.26,0.23,0.24,0.23,0.25,0.24,0.22,0.22,,0.2,0.19,0.22,0.22,0.22,0.22,0.21,0.21,,"698,860","849,401","841,691","1,073,408",,"715,216","780,430","828,845","1,093,358"
466,31202,Burnet,"51,191",48,Texas,TX,,82.72,82.67,83.83,83.56,86.09,85.79,87.91,87.73,,77.18,77.03,80.31,80.06,80.79,80.44,85.49,85.29,,0.7,0.73,0.81,0.84,1.02,1.07,0.94,0.99,,0.63,0.64,0.75,0.77,0.84,0.85,0.87,0.9,,"42,068","37,783","33,634","29,862",,"37,892","36,098","29,880","24,755"
467,31301,San Antonio,"1,724,863",48,Texas,TX,,80.76,83.17,83.12,84.78,84.67,85.74,87.06,87.52,,75.24,77.52,79.34,80.84,81.93,82.89,84.71,85.07,,0.37,0.16,0.32,0.2,0.28,0.21,0.25,0.22,,0.26,0.14,0.26,0.18,0.25,0.2,0.24,0.23,,"1,328,108","1,151,317","1,027,151","965,400",,"1,203,985","1,079,462","973,705","916,684"
468,31302,Beeville,"47,805",48,Texas,TX,,80.35,83.04,83.42,84.91,85.18,85.68,86.95,87.33,,72.59,75,75.62,76.94,81.43,81.92,81.75,81.95,,1.09,0.98,1.36,1.3,1.62,1.63,1.53,1.52,,0.71,0.74,0.83,0.89,1.3,1.31,1.9,1.94,,"30,412","23,412","17,630","10,696",,"26,805","25,171","18,184","9,689"
469,31303,Kerrville,"64,467",48,Texas,TX,,82.95,83.23,85.28,85.08,85.99,85.78,87.27,87.09,,77.05,77.41,81.37,81.16,82.85,82.72,87.22,87.11,,0.63,0.64,0.68,0.72,0.88,0.92,0.85,0.89,,0.58,0.59,0.7,0.72,0.78,0.8,0.67,0.7,,"53,015","50,155","43,220","36,501",,"49,496","44,552","36,352","30,416"
470,31401,Midland,"262,282",48,Texas,TX,,79.22,80.46,82.27,82.7,83.72,84.01,85.91,86,,73.58,74.99,78.54,79.04,81.1,81.44,83.98,84.07,,0.44,0.4,0.51,0.52,0.55,0.56,0.61,0.62,,0.35,0.34,0.43,0.43,0.49,0.49,0.56,0.57,,"180,383","151,888","145,778","143,667",,"148,139","160,376","155,234","140,803"
471,31402,Pecos,"31,286",48,Texas,TX,,79.02,81.7,80.8,82.49,85.62,86.48,88.41,88.72,,72.21,75,78.69,80.59,79.61,80.62,82.32,82.78,,1.12,1.05,1.49,1.49,1.45,1.4,2.01,2,,0.75,0.77,1.22,1.18,1.47,1.49,2.24,2.25,,"23,113","17,126","14,384","8,017",,"19,241","19,195","15,545","7,100"
472,31503,Laredo,"210,580",48,Texas,TX,,82.26,86.12,83.54,86.98,79.81,83.61,82.15,85.36,,75.86,80.1,77.86,81.62,79.06,82.69,81.1,84.28,,0.74,0.4,0.98,0.65,1.09,0.94,1.34,1.25,,0.55,0.33,0.78,0.63,1,0.88,1.09,0.93,,"226,108","104,755","60,487","48,047",,"212,609","106,322","61,815","47,614"
473,31600,Brownsville,"978,369",48,Texas,TX,,82.68,86,83.16,85.85,83.96,86.08,86.32,87.68,,77.47,81.09,79.69,82.43,81.2,83.25,83.36,84.69,,0.57,0.19,0.6,0.38,0.64,0.47,0.6,0.5,,0.43,0.17,0.47,0.32,0.55,0.45,0.54,0.49,,"1,082,910","447,865","255,943","183,615",,"986,632","435,667","246,071","177,955"
474,31700,Corpus Christi,"503,493",48,Texas,TX,,79.89,82.58,81.87,83.84,84.34,85.63,85.97,86.79,,73.65,76.25,78.08,79.92,80.52,81.74,84.27,84.95,,0.48,0.29,0.5,0.38,0.48,0.4,0.5,0.46,,0.32,0.23,0.37,0.32,0.38,0.35,0.43,0.41,,"406,772","280,473","252,169","204,238",,"345,065","293,161","267,530","196,437"
475,31800,College Station,"208,437",48,Texas,TX,,81.43,81.07,84.47,84.59,84.47,84.57,88.11,87.89,,76.57,76.29,79.77,79.84,81.38,81.48,85.48,85.25,,0.51,0.52,0.62,0.63,0.7,0.71,0.68,0.71,,0.42,0.42,0.54,0.56,0.59,0.6,0.62,0.65,,"114,073","98,780","94,629","95,489",,"103,558","100,350","95,996","90,637"
476,31900,Pearland,"320,912",48,Texas,TX,,80.25,80.85,82.88,83.21,84.08,84.22,86.91,87.05,,75.23,75.71,79.11,79.38,81.42,81.51,84.03,84.03,,0.41,0.4,0.42,0.43,0.44,0.45,0.45,0.46,,0.31,0.31,0.35,0.35,0.38,0.38,0.44,0.45,,"199,214","188,784","215,951","250,870",,"170,166","197,318","233,452","253,945"
477,32000,Houston,"4,504,013",48,Texas,TX,,81.8,82.21,83.14,83.72,84.64,85.16,87.27,87.58,,76.69,77.14,78.99,79.53,81.29,81.69,84.91,85.08,,0.16,0.11,0.17,0.13,0.16,0.14,0.14,0.13,,0.12,0.09,0.13,0.11,0.14,0.12,0.12,0.11,,"2,979,966","2,727,209","2,430,836","3,407,386",,"2,742,043","2,584,816","2,427,498","3,504,724"
478,32100,Beaumont,"497,770",48,Texas,TX,,82.02,81.25,84.26,83.86,85.86,85.53,87.27,87,,75.65,74.8,80.02,79.59,82.51,82.19,84.08,83.76,,0.24,0.24,0.3,0.31,0.32,0.33,0.38,0.39,,0.22,0.21,0.26,0.26,0.29,0.3,0.36,0.37,,"373,485","289,555","280,784","228,926",,"298,321","292,879","297,167","218,245"
479,32201,Huntsville,"191,792",48,Texas,TX,,80.77,80.1,84.25,83.99,85.93,85.58,87.81,87.6,,76.07,75.37,79.22,78.99,81.98,81.57,84.42,84.2,,0.43,0.45,0.51,0.53,0.57,0.59,0.74,0.77,,0.34,0.34,0.44,0.44,0.53,0.54,0.66,0.67,,"135,678","109,424","90,279","57,561",,"113,828","110,472","87,941","51,447"
480,32202,Nacogdoches,"103,842",48,Texas,TX,,81.41,80.78,84.56,84.13,85.43,84.96,87.98,87.77,,76.6,75.98,80.64,80.21,82.68,82.22,83.78,83.42,,0.5,0.51,0.67,0.7,0.84,0.89,0.79,0.84,,0.45,0.45,0.6,0.62,0.7,0.73,0.89,0.93,,"82,898","60,146","49,129","32,366",,"71,232","63,792","48,009","28,999"
481,32301,San Angelo,"113,973",48,Texas,TX,,80.13,81.43,83.08,83.7,87.07,87.05,88.58,88.56,,75.9,77.21,80.16,80.76,82.29,82.14,84.6,84.52,,0.61,0.58,0.7,0.7,0.69,0.72,0.82,0.85,,0.49,0.48,0.64,0.64,0.73,0.76,0.92,0.94,,"79,769","70,703","64,650","45,132",,"73,128","66,838","61,337","41,197"
482,32304,Uvalde,"35,212",48,Texas,TX,,81.71,84.15,85.82,87.1,86.44,86.96,85.78,86.33,,77.59,80.13,81.3,82.75,80.72,81.26,79.29,79.71,,1.03,0.92,1.29,1.2,1.65,1.63,1.82,1.81,,0.84,0.78,1.13,1.08,1.42,1.44,1.6,1.64,,"34,750","19,948","14,742","10,793",,"32,984","20,426","14,709","9,560"
483,32305,Del Rio,"49,316",48,Texas,TX,,80.52,84.04,83.25,85.82,83.21,85.17,86.58,87.88,,76.2,79.73,79.21,81.66,81.77,83.44,82.76,83.95,,1.1,0.88,1.48,1.3,1.6,1.51,1.9,1.75,,0.77,0.69,1.12,1.06,1.33,1.25,1.62,1.59,,"47,627","26,043","19,380","12,940",,"42,448","27,868","20,603","12,384"
484,32306,Eagle Pass,"47,297",48,Texas,TX,,81.29,85.32,84.69,88.01,87.61,89.81,87.26,89.71,,75.32,79.42,78.64,82.66,80.35,83.35,78.45,81.08,,1.14,0.83,1.89,1.44,2.81,2.23,4.81,4.19,,0.69,0.63,1.51,1.41,2.27,2.27,4.54,4.78,,"64,773","26,659","10,975","4,607",,"65,610","26,722","11,265","4,223"
485,32401,Big Spring,"54,073",48,Texas,TX,,79.83,81.08,80.35,81.06,83.62,83.82,86.92,86.94,,73.62,74.88,77.13,77.89,79.8,80.01,83.34,83.4,,0.89,0.88,1.02,1.03,1.15,1.17,1.44,1.49,,0.62,0.64,0.84,0.87,1.04,1.06,1.31,1.33,,"33,856","27,249","25,095","16,624",,"31,416","29,239","25,186","14,770"
486,32403,Snyder,"26,918",48,Texas,TX,,81.6,82.76,79.85,79.7,86.79,86.79,87.31,87.25,,72.89,73.98,76.04,76,82.54,82.54,86.41,86.25,,1.17,1.16,1.34,1.37,1.39,1.44,1.52,1.58,,0.92,0.97,1,1.01,1.34,1.38,1.98,2.06,,"16,485","13,957","14,250","8,240",,"13,975","15,347","14,479","7,426"
487,32501,Abilene,"191,518",48,Texas,TX,,80.21,80.44,82.62,82.67,85.15,84.94,88.03,87.76,,75.32,75.49,80.31,80.35,82.93,82.66,83.35,82.93,,0.42,0.43,0.52,0.54,0.59,0.62,0.63,0.68,,0.34,0.35,0.46,0.47,0.56,0.57,0.77,0.79,,"136,403","116,143","103,445","64,095",,"121,046","118,246","98,302","56,641"
488,32601,Wichita Falls,"151,524",48,Texas,TX,,79.18,79,82.09,81.98,84.33,84.18,87.6,87.45,,74.13,74.08,79.22,79.1,81.81,81.58,85.7,85.51,,0.47,0.49,0.54,0.56,0.61,0.63,0.81,0.83,,0.39,0.4,0.52,0.53,0.59,0.6,0.79,0.81,,"90,193","91,067","89,877","55,041",,"79,869","90,897","87,927","49,106"
489,32602,Graham,"28,556",48,Texas,TX,,81.19,81.16,84.62,84.24,83.54,83.08,85.97,85.75,,75.85,75.85,81.7,81.26,82.73,82.32,84.44,84.28,,0.93,0.96,1.14,1.21,1.3,1.36,1.91,1.98,,0.77,0.79,1.11,1.15,1.32,1.36,1.94,2,,"21,995","17,973","15,779","10,228",,"19,848","19,572","15,567","8,997"
490,32701,Brownwood,"58,246",48,Texas,TX,,80.52,80.68,82.26,82.14,82.76,82.34,88.39,88.15,,75.82,76.09,80.7,80.68,84.53,84.27,82.58,82.2,,0.68,0.69,0.82,0.85,1.13,1.17,1.32,1.4,,0.54,0.55,0.76,0.78,0.93,0.97,1.29,1.32,,"45,865","38,787","31,238","15,482",,"42,776","39,539","29,611","13,697"
491,32702,Stephenville,"55,256",48,Texas,TX,,82.02,82.16,85.05,84.8,85.48,85.13,86.67,86.33,,77.24,77.5,81.27,80.99,83.4,83.04,83.49,83.11,,0.78,0.8,0.88,0.93,1.05,1.11,1.36,1.43,,0.63,0.64,0.81,0.84,1.01,1.04,1.32,1.36,,"37,263","33,425","27,541","17,198",,"37,137","34,639","26,801","15,343"
492,32801,Waco,"281,618",48,Texas,TX,,80.13,79.76,83.9,83.77,85.8,85.63,87.3,87.18,,75.62,75.36,79.08,78.97,81.94,81.77,84.56,84.33,,0.36,0.37,0.45,0.47,0.5,0.51,0.6,0.62,,0.29,0.29,0.37,0.38,0.41,0.42,0.56,0.58,,"198,614","173,674","156,961","111,120",,"180,805","171,155","150,368","100,796"
493,32802,Corsicana,"100,377",48,Texas,TX,,81.34,80.65,83.56,83.28,84.4,84.08,89.09,88.92,,76.57,75.94,79.36,79.11,80.44,80.09,82.52,82.16,,0.5,0.53,0.63,0.65,0.82,0.85,0.68,0.72,,0.44,0.45,0.58,0.59,0.7,0.71,0.97,0.99,,"81,335","60,961","53,687","35,198",,"70,546","63,435","53,440","31,095"
494,32900,Killeen,"330,714",48,Texas,TX,,80.78,81.27,82.83,83.08,84.65,84.62,86.83,86.84,,75.41,75.36,78.86,78.86,81.52,81.29,85.11,84.95,,0.4,0.39,0.48,0.48,0.49,0.5,0.57,0.58,,0.34,0.34,0.38,0.39,0.44,0.44,0.53,0.54,,"202,768","203,824","191,925","123,980",,"172,594","203,486","189,109","113,390"
495,33000,Fort Worth,"1,804,370",48,Texas,TX,,81.2,81.28,83.02,83.01,84.95,85.02,87.32,87.27,,75.82,75.88,78.77,78.76,81.75,81.76,84.88,84.76,,0.16,0.17,0.19,0.2,0.19,0.19,0.2,0.21,,0.14,0.14,0.17,0.17,0.17,0.17,0.18,0.17,,"1,086,198","1,168,382","1,166,088","1,316,344",,"1,008,941","1,101,640","1,172,583","1,300,519"
496,33100,Dallas,"3,405,666",48,Texas,TX,,81.98,82.06,83.71,83.97,85.51,85.71,87.6,87.64,,77.35,77.48,79.39,79.62,81.86,81.98,85.23,85.18,,0.15,0.13,0.16,0.15,0.16,0.15,0.15,0.14,,0.12,0.11,0.13,0.13,0.14,0.14,0.13,0.13,,"1,969,306","2,133,669","1,993,274","2,690,241",,"1,939,903","1,936,577","1,911,483","2,740,751"
497,33200,Paris,"185,835",48,Texas,TX,,80.44,79.86,84.29,83.94,85.18,84.8,87.14,86.84,,75.46,74.88,78.16,77.75,83.18,82.85,83.19,82.81,,0.38,0.39,0.47,0.49,0.57,0.59,0.71,0.75,,0.32,0.32,0.39,0.39,0.51,0.52,0.67,0.7,,"148,546","121,430","107,044","64,334",,"132,898","123,521","103,370","58,469"
498,33300,Tyler,"434,643",48,Texas,TX,,81.93,81.43,84.09,83.71,86.29,86,87.61,87.28,,76.06,75.54,79.56,79.17,82.17,81.81,84.71,84.37,,0.26,0.27,0.32,0.33,0.35,0.36,0.42,0.44,,0.24,0.23,0.28,0.28,0.34,0.34,0.41,0.42,,"332,980","287,632","251,161","186,526",,"288,914","275,257","240,018","169,119"
499,33400,Longview,"289,849",48,Texas,TX,,82.13,81.29,84.1,83.61,85.29,84.95,87.09,86.73,,75.32,74.4,79.64,79.09,82.7,82.35,84.33,83.93,,0.33,0.34,0.39,0.4,0.43,0.45,0.52,0.55,,0.28,0.27,0.35,0.36,0.41,0.42,0.52,0.54,,"224,192","180,795","172,610","121,948",,"180,248","190,688","177,690","112,751"
500,33500,Texarkana,"235,988",48,Texas,TX,,81.17,80.27,83.75,83.23,84.79,84.42,87.24,86.89,,76.13,75.21,79.13,78.57,81.34,80.99,84.16,83.78,,0.35,0.36,0.44,0.46,0.52,0.54,0.6,0.63,,0.3,0.3,0.37,0.38,0.43,0.44,0.59,0.61,,"190,387","148,049","134,172","83,384",,"156,171","150,270","136,410","75,309"
501,33601,Lawton,"171,610",40,Oklahoma,OK,,80.3,80.14,83.6,83.38,84.51,84.24,85.13,84.77,,74.15,73.69,79.19,78.76,82.4,82.11,85.09,84.78,,0.43,0.44,0.54,0.56,0.62,0.64,0.92,0.96,,0.34,0.34,0.46,0.46,0.58,0.6,0.79,0.82,,"116,919","104,568","102,053","66,714",,"97,751","105,380","102,715","61,227"
502,33602,Altus,"48,010",40,Oklahoma,OK,,81.18,81.23,82.26,82,85.1,84.85,88.79,88.81,,76.26,76.31,79.27,79.05,80.64,80.34,85.73,85.46,,0.83,0.85,1.05,1.09,1.15,1.19,1.32,1.34,,0.71,0.72,0.89,0.9,1.02,1.04,1.37,1.43,,"32,106","27,560","24,533","12,493",,"30,674","28,835","24,149","11,097"
503,33700,Ardmore,"117,982",40,Oklahoma,OK,,80.17,79.7,82.49,82.11,85.05,84.66,86.43,86.17,,75.26,74.81,79.59,79.2,82.27,81.86,83.7,83.39,,0.44,0.46,0.55,0.57,0.72,0.75,0.96,1.01,,0.37,0.37,0.51,0.51,0.65,0.66,0.96,0.99,,"100,146","83,221","66,766","34,115",,"89,621","83,494","64,349","31,021"
504,33801,Elk City,"60,885",40,Oklahoma,OK,,80.48,80.17,82.68,82.37,85.25,84.91,85.15,84.72,,75.5,75.25,79.18,78.9,82.18,81.84,83.01,82.59,,0.77,0.8,0.99,1.03,1.04,1.09,1.27,1.34,,0.6,0.61,0.79,0.8,0.87,0.9,1.14,1.19,,"39,149","34,267","32,449","21,489",,"35,845","37,056","33,883","19,775"
505,33802,Chickasha,"75,666",40,Oklahoma,OK,,80.79,80.47,82.33,81.93,84.65,84.26,85.01,84.59,,76,75.59,78.87,78.49,82.53,82.17,83.64,83.31,,0.6,0.62,0.77,0.79,0.94,0.98,1.41,1.47,,0.52,0.52,0.65,0.66,0.85,0.87,1.18,1.22,,"53,569","47,795","41,976","24,308",,"49,059","48,318","40,907","21,801"
506,33803,Oklahoma City,"1,154,246",40,Oklahoma,OK,,80.15,79.72,83.07,82.79,85.28,85.02,86.97,86.75,,74.99,74.53,79.35,79.01,81.97,81.63,84.7,84.42,,0.18,0.18,0.21,0.21,0.23,0.23,0.27,0.28,,0.16,0.15,0.19,0.19,0.2,0.2,0.25,0.26,,"740,221","768,826","728,716","620,393",,"669,946","711,861","700,951","580,864"
507,33901,Ada,"69,207",40,Oklahoma,OK,,81.19,80.78,82.89,82.43,85.78,85.42,83.58,83.34,,75.43,74.95,80.67,80.24,82.96,82.61,82.87,82.49,,0.6,0.62,0.81,0.85,1.13,1.18,1.57,1.61,,0.51,0.51,0.78,0.8,0.94,0.98,1.51,1.54,,"56,660","43,346","30,999","16,832",,"51,362","40,837","29,687","14,911"
508,33902,Sherman,"178,371",48,Texas,TX,,81.16,80.65,83.45,83.19,85.56,85.21,87.14,86.84,,75.79,75.25,79.68,79.43,82.32,81.93,83.86,83.47,,0.42,0.43,0.47,0.48,0.56,0.58,0.71,0.75,,0.33,0.33,0.42,0.42,0.54,0.56,0.67,0.69,,"136,540","126,908","113,790","74,300",,"123,447","122,844","108,210","68,522"
509,34001,Hot Springs,"210,357",5,Arkansas,AR,,81.4,80.7,84.51,84.1,87.19,86.9,87.72,87.36,,75.66,74.9,80.02,79.52,82.4,81.97,83.83,83.41,,0.36,0.37,0.42,0.43,0.43,0.45,0.63,0.67,,0.29,0.29,0.39,0.39,0.49,0.5,0.62,0.65,,"185,032","146,071","117,864","68,673",,"168,262","144,340","105,094","57,934"
510,34002,Idabel,"97,397",40,Oklahoma,OK,,81.02,80.51,84.17,83.78,83.77,83.33,85.65,85.25,,76.33,75.82,79.46,79.08,82.06,81.69,80.98,80.51,,0.49,0.51,0.66,0.69,0.91,0.95,1.41,1.49,,0.4,0.4,0.56,0.57,0.86,0.89,1.25,1.27,,"94,830","61,987","38,359","16,156",,"88,592","63,667","36,814","14,569"
511,34102,Anchorage,"369,296",2,Alaska,AK,,81.98,82.4,83.72,83.84,85.71,86.03,87.11,87.11,,76.14,76.1,80.5,80.28,82.82,82.74,85.74,85.57,,0.44,0.43,0.46,0.46,0.39,0.37,0.38,0.38,,0.31,0.31,0.35,0.36,0.36,0.36,0.32,0.32,,"167,752","223,746","273,450","354,801",,"184,865","221,015","295,195","364,006"
512,34109,Juneau,"37,347",2,Alaska,AK,,84.98,84.73,83,83.56,85.7,85.57,88.15,88.23,,79.61,79.19,82.36,82.45,81.5,81.23,84.33,84.09,,1.18,1.25,1.63,1.63,1.24,1.28,1.13,1.14,,1.06,1.1,1.16,1.17,1.03,1.06,1.04,1.07,,"15,568","24,161","30,705","35,647",,"19,449","24,074","33,241","34,249"
513,34115,Fairbanks,"97,458",2,Alaska,AK,,83.18,83.18,83.02,82.73,85.6,85.66,87.77,87.58,,76.96,76.65,80.74,80.44,81.81,81.52,85.03,84.68,,0.81,0.83,1,1.04,0.92,0.93,0.73,0.76,,0.64,0.65,0.77,0.79,0.68,0.7,0.7,0.73,,"40,061","51,514","67,391","76,445",,"47,179","55,432","80,259","76,758"
514,34201,Havre,"25,840",30,Montana,MT,,82.68,82.31,83.32,82.86,87.01,86.74,88.96,88.72,,76.73,76.26,80.73,80.27,83.09,82.71,83.57,83.15,,1.17,1.23,1.62,1.68,1.8,1.89,2.05,2.16,,1.04,1.04,1.31,1.35,1.66,1.7,2.12,2.18,,"18,000","16,595","14,888","7,001",,"17,483","16,889","14,836","6,365"
515,34203,Great Falls,"95,101",30,Montana,MT,,82.36,82.06,85.81,85.56,85.68,85.29,87.19,86.8,,77.4,77,82.28,81.93,83.93,83.55,86.14,85.84,,0.62,0.65,0.69,0.71,0.85,0.88,1.1,1.16,,0.5,0.51,0.62,0.64,0.79,0.82,0.86,0.91,,"65,735","66,017","62,803","35,358",,"62,013","68,034","60,017","32,210"
